tuyen,chieu_di,thu_tu,ma_ben,ten_ben,stop_lat,stop_lon
1,0,1,8733,GARE DE L'OUEST,50.848995,4.320946
1,0,10,8052,MAELBEEK,50.843654,4.377588
1,0,11,8062,SCHUMAN,50.842756,4.381829
1,0,12,8072,MERODE,50.839363,4.398282
1,0,13,8082,MONTGOMERY,50.837806,4.407955
1,0,14,8092,JOSEPH.-CHARLOTTE,50.840527,4.414051
1,0,15,8102,GRIBAUMONT,50.842594,4.418967
1,0,16,8112,TOMBERG,50.844833,4.426369
1,0,17,8122,ROODEBEEK,50.847552,4.436102
1,0,18,8132,VANDERVELDE,50.847439,4.447303
1,0,19,8142,ALMA,50.849991,4.453400
1,0,2,8742,BEEKKANT,50.853386,4.322974
1,0,20,8152,CRAINHEM,50.848478,4.458929
1,0,21,8161,STOCKEL,50.841872,4.464541
1,0,22,8132,VANDERVELDE,50.847439,4.447303
1,0,23,8142,ALMA,50.849991,4.453400
1,0,24,8152,CRAINHEM,50.848478,4.458929
1,0,25,8162,STOCKEL,50.841854,4.464406
1,0,26,8122,ROODEBEEK,50.847552,4.436102
1,0,27,8132,VANDERVELDE,50.847439,4.447303
1,0,28,8142,ALMA,50.849991,4.453400
1,0,29,8152,CRAINHEM,50.848478,4.458929
1,0,3,8292,ETANGS NOIRS,50.857125,4.333143
1,0,30,8162,STOCKEL,50.841854,4.464406
1,0,4,8282,COMTE DE FLANDRE,50.854705,4.340542
1,0,5,8272,SAINTE-CATHERINE,50.851900,4.348012
1,0,6,8012,DE BROUCKERE,50.849821,4.352486
1,0,7,8022,GARE CENTRALE,50.846349,4.358776
1,0,8,8032,PARC,50.845688,4.362979
1,0,9,8042,ARTS-LOI,50.845333,4.369620
1,1,1,8161,STOCKEL,50.841872,4.464541
1,1,10,8071,MERODE,50.839534,4.397696
1,1,11,8061,SCHUMAN,50.842972,4.380974
1,1,12,8051,MAELBEEK,50.843790,4.377084
1,1,13,8041,ARTS-LOI,50.845476,4.369121
1,1,14,8031,PARC,50.845628,4.362431
1,1,15,8021,GARE CENTRALE,50.846679,4.358551
1,1,16,8011,DE BROUCKERE,50.850095,4.352165
1,1,17,8271,SAINTE-CATHERINE,50.852347,4.347749
1,1,18,8281,COMTE DE FLANDRE,50.854968,4.340056
1,1,19,8291,ETANGS NOIRS,50.857096,4.332019
1,1,2,8151,CRAINHEM,50.848796,4.458719
1,1,20,8741,BEEKKANT,50.853111,4.322763
1,1,21,8731,GARE DE L'OUEST,50.848584,4.320673
1,1,22,8721,JACQUES BREL,50.843785,4.318032
1,1,23,8711,AUMALE,50.839462,4.312081
1,1,24,8701,SAINT-GUIDON,50.834649,4.305052
1,1,25,8691,VEEWEYDE,50.829391,4.300578
1,1,26,8681,BIZET,50.824934,4.297078
1,1,27,8671,LA ROUE,50.820920,4.293693
1,1,28,8661,CERIA,50.816162,4.289054
1,1,29,8651,EDDY MERCKX,50.816767,4.280609
1,1,3,8141,ALMA,50.849881,4.453149
1,1,30,8641,ERASME,50.815223,4.266114
1,1,4,8131,VANDERVELDE,50.847387,4.446705
1,1,5,8121,ROODEBEEK,50.847530,4.435656
1,1,6,8111,TOMBERG,50.844316,4.425819
1,1,7,8101,GRIBAUMONT,50.842506,4.418286
1,1,8,8091,JOSEPH.-CHARLOTTE,50.840366,4.413792
1,1,9,8081,MONTGOMERY,50.837822,4.407364
10,0,1,5715F,HEEMBEEK,50.886989,4.376573
10,0,10,0611,ANNEESSENS,50.844150,4.345215
10,0,11,0621,LEMONNIER,50.840034,4.340985
10,0,12,0702,GARE DU MIDI,50.836407,4.338190
10,0,13,0703,PORTE DE HAL,50.832592,4.342943
10,0,14,0704,PARVIS ST-GILLES,50.829713,4.346410
10,0,15,0705,HORTA,50.825723,4.345498
10,0,16,0706,ALBERT,50.821096,4.343806
10,0,17,6253,BERKENDAEL,50.817656,4.346160
10,0,18,6422F,VANDERKINDERE,50.813198,4.348560
10,0,19,5221F,CHURCHILL,50.812039,4.353087
10,0,2,2338F,DOCKS BRUXSEL,50.879398,4.370675
10,0,20,9959F,CHURCHILL,50.811688,4.354123
10,0,21,0702,GARE DU MIDI,50.836407,4.338190
10,0,22,0703,PORTE DE HAL,50.832592,4.342943
10,0,23,0704,PARVIS ST-GILLES,50.829713,4.346410
10,0,24,0705,HORTA,50.825723,4.345498
10,0,25,0706,ALBERT,50.821096,4.343806
10,0,26,6253,BERKENDAEL,50.817656,4.346160
10,0,27,6422F,VANDERKINDERE,50.813198,4.348560
10,0,28,5221F,CHURCHILL,50.812039,4.353087
10,0,29,9959F,CHURCHILL,50.811688,4.354123
10,0,3,2318G,MABRU,50.876330,4.364520
10,0,4,2343F,MASUI,50.869867,4.362030
10,0,5,5714,THOMAS,50.865329,4.362879
10,0,6,0531,GARE DU NORD,50.860053,4.359662
10,0,7,0511,ROGIER,50.855631,4.358036
10,0,8,0501,DE BROUCKERE,50.851472,4.352857
10,0,9,0601,BOURSE,50.847747,4.348951
10,1,1,5782F,ANCRE,50.890338,4.377721
10,1,10,0626,LEMONNIER,50.840360,4.341377
10,1,11,0616,ANNEESSENS,50.844470,4.345702
10,1,12,0606,BOURSE,50.848072,4.349439
10,1,13,0506,DE BROUCKERE,50.851747,4.353415
10,1,14,0516,ROGIER,50.855941,4.358488
10,1,15,0526,GARE DU NORD,50.860734,4.360506
10,1,16,6177F,THOMAS,50.867119,4.363786
10,1,17,2335F,MASUI,50.870102,4.361924
10,1,18,2200F,MABRU,50.874909,4.363098
10,1,19,2337F,DOCKS BRUXSEL,50.879578,4.371271
10,1,2,5784F,ZAVELPUT,50.894329,4.382867
10,1,20,5716F,HEEMBEEK,50.887374,4.376410
10,1,21,5782F,ANCRE,50.890338,4.377721
10,1,22,5784F,ZAVELPUT,50.894329,4.382867
10,1,23,5786F,PETER BENOIT,50.895523,4.389136
10,1,24,5788F,CHEMIN VERT,50.896664,4.394069
10,1,25,5790F,NELSON MANDELA,50.899072,4.398079
10,1,26,5792F,M. YOURCENAR,50.903054,4.398209
10,1,27,5794F,SIMONE VEIL,50.905166,4.401729
10,1,28,5796G,MERCATOR,50.908451,4.395445
10,1,29,5798F,HOPITAL MILITAIRE,50.907965,4.389397
10,1,3,5786F,PETER BENOIT,50.895523,4.389136
10,1,4,5788F,CHEMIN VERT,50.896664,4.394069
10,1,5,5790F,NELSON MANDELA,50.899072,4.398079
10,1,6,5792F,M. YOURCENAR,50.903054,4.398209
10,1,7,5794F,SIMONE VEIL,50.905166,4.401729
10,1,8,5796G,MERCATOR,50.908451,4.395445
10,1,9,5798F,HOPITAL MILITAIRE,50.907965,4.389397
12,0,1,9600B,BRUSSELS AIRPORT,50.898149,4.481761
12,0,10,1780,TRONE,50.841846,4.364798
12,0,11,3216,PLASKY,50.851141,4.395961
12,0,12,3707,JAMBLINNE DE MEUX,50.848238,4.395036
12,0,13,1463,GUEUX,50.846985,4.390915
12,0,14,1464,MICHEL-ANGE,50.845282,4.386558
12,0,15,1317,SCHUMAN,50.844329,4.384186
12,0,16,3080,MARIE-LOUISE,50.845024,4.377555
12,0,17,6465,MAELBEEK,50.843551,4.378072
12,0,18,1497B,TOULOUSE,50.843138,4.375982
12,0,19,1160,TREVES,50.841975,4.374715
12,0,2,3017,BOURGET,50.878150,4.430334
12,0,20,1162C,LUXEMBOURG,50.839401,4.373376
12,0,21,1776,SCIENCE,50.839925,4.369258
12,0,22,6432,TRONE,50.840537,4.366324
12,0,23,1780,TRONE,50.841846,4.364798
12,0,3,5048,DA VINCI,50.876145,4.410440
12,0,4,2695,GENEVE,50.863832,4.403241
12,0,5,2250,MEISER,50.853963,4.397794
12,0,6,1317,SCHUMAN,50.844329,4.384186
12,0,7,6465,MAELBEEK,50.843551,4.378072
12,0,8,1162C,LUXEMBOURG,50.839401,4.373376
12,0,9,6432,TRONE,50.840537,4.366324
12,1,1,1780,TRONE,50.841846,4.364798
12,1,10,9600B,BRUSSELS AIRPORT,50.898149,4.481761
12,1,11,1402B,MICHEL-ANGE,50.845205,4.386602
12,1,12,1419,GUEUX,50.847115,4.391358
12,1,13,1403,JAMBLINNE DE MEUX,50.847236,4.393729
12,1,14,3381,PLASKY,50.850952,4.397026
12,1,15,2247,MEISER,50.853976,4.397888
12,1,16,4555,PAUL LEDUC,50.860735,4.403898
12,1,17,4556B,GENEVE,50.864192,4.403284
12,1,18,1342,EVERE SHOPPING,50.866707,4.404192
12,1,19,5044,DA VINCI,50.876795,4.414716
12,1,2,6433,TRONE,50.840315,4.367127
12,1,20,1147,FUSEE,50.877121,4.419947
12,1,21,3018,BOURGET,50.878500,4.431073
12,1,22,9600B,BRUSSELS AIRPORT,50.898149,4.481761
12,1,3,1131B,LUXEMBOURG,50.839745,4.373679
12,1,4,6464,MAELBEEK,50.843725,4.378319
12,1,5,1318,SCHUMAN,50.844356,4.383817
12,1,6,2247,MEISER,50.853976,4.397888
12,1,7,4556B,GENEVE,50.864192,4.403284
12,1,8,5044,DA VINCI,50.876795,4.414716
12,1,9,3018,BOURGET,50.878500,4.431073
13,0,1,4111,ETANGS NOIRS,50.857069,4.332197
13,0,10,3600,HOME HEYDEKEN,50.875035,4.313561
13,0,11,9103,SQ. DU CENTENAIRE,50.876241,4.317873
13,0,12,1065,LE ROUX,50.879155,4.321791
13,0,13,1066,EUGENE TOUSSAINT,50.881187,4.321846
13,0,14,3607,FERNANDE VOLRAL,50.882814,4.322101
13,0,15,1711,BONAVENTURE,50.885563,4.322378
13,0,16,1599,DIELEGHEM,50.888054,4.319338
13,0,17,2850,AUDREY HEPBURN,50.889877,4.315769
13,0,18,1328,ARBRE BALLON,50.892851,4.312731
13,0,19,1721,UZ-PEDIATRIE,50.889890,4.309199
13,0,2,1179,AUTRIQUE,50.858860,4.330205
13,0,20,1722,UZ BRUSSEL,50.886396,4.311083
13,0,21,1727,UZ-VUB,50.886007,4.308504
13,0,3,1180,VANHUFFEL,50.860483,4.331816
13,0,4,1183,SIMONIS,50.863355,4.330671
13,0,5,4152,PARC ELISABETH,50.865502,4.327476
13,0,6,1303,RIETHUISEN,50.867019,4.321136
13,0,7,2422,DELHOVE,50.869090,4.316014
13,0,8,4158,NEREUS,50.872601,4.313090
13,0,9,4163,LOWET,50.874249,4.310166
13,1,1,1732,UZ-VUB,50.885712,4.308952
13,1,10,1010,LE ROUX,50.878265,4.321409
13,1,11,1747,SQ. DU CENTENAIRE,50.875668,4.318538
13,1,12,3601,HOME HEYDEKEN,50.875097,4.313015
13,1,13,4112,LOWET,50.874039,4.310287
13,1,14,4105,NEREUS,50.872429,4.313118
13,1,15,2423,DELHOVE,50.869063,4.315725
13,1,16,2519,RIETHUISEN,50.867271,4.320070
13,1,17,4116,PARC ELISABETH,50.865071,4.328340
13,1,18,1112,SIMONIS,50.862960,4.330756
13,1,19,1114B,VANHUFFEL,50.860432,4.331643
13,1,2,1743,UZ BRUSSEL,50.886729,4.311452
13,1,20,1115,AUTRIQUE,50.858770,4.330078
13,1,21,4111,ETANGS NOIRS,50.857069,4.332197
13,1,3,1744,UZ-PEDIATRIE,50.889696,4.309404
13,1,4,1334,ARBRE BALLON,50.892622,4.314011
13,1,5,2849,AUDREY HEPBURN,50.889678,4.316768
13,1,6,1606,DIELEGHEM,50.888147,4.319041
13,1,7,1746,BONAVENTURE,50.884648,4.322212
13,1,8,3606,FERNANDE VOLRAL,50.882663,4.321959
13,1,9,3229,EUGENE TOUSSAINT,50.880576,4.321762
14,0,1,1732,UZ-VUB,50.885712,4.308952
14,0,10,1782,FIRMIN LECHARLIER,50.870978,4.330174
14,0,11,5009B,BELGICA,50.867474,4.336065
14,0,12,1055,VANDERSTICHELEN,50.865946,4.338822
14,0,13,1019,PICARD,50.864062,4.344119
14,0,14,1670,SUZAN DANIEL,50.863052,4.347176
14,0,15,1024B,WTC,50.861176,4.355358
14,0,16,1083,GARE DU NORD,50.860394,4.358898
14,0,2,1368,ANCIENNE BARRIERE,50.885087,4.318659
14,0,3,1768,BONAVENTURE,50.884961,4.322729
14,0,4,2801,CROCQ,50.884911,4.329588
14,0,5,2803,LORGE,50.882851,4.330870
14,0,6,1035,GARE DE JETTE,50.880181,4.330411
14,0,7,2584B,DEMINEURS,50.879024,4.332441
14,0,8,2586,VERBEYST,50.876435,4.330532
14,0,9,1775,LEOPOLD I,50.873069,4.328503
14,1,1,1082,GARE DU NORD,50.860915,4.358361
14,1,10,2498B,DEMINEURS,50.879164,4.332661
14,1,11,1036,GARE DE JETTE,50.880162,4.330173
14,1,12,2871,LORGE,50.882386,4.331153
14,1,13,2873,CROCQ,50.884726,4.330214
14,1,14,1755,BONAVENTURE,50.885043,4.321743
14,1,15,1103,ANCIENNE BARRIERE,50.885545,4.316271
14,1,16,1743,UZ BRUSSEL,50.886729,4.311452
14,1,17,1727,UZ-VUB,50.886007,4.308504
14,1,2,3245,WTC,50.861313,4.356188
14,1,3,1671,SUZAN DANIEL,50.863030,4.347661
14,1,4,1056,PICARD,50.864456,4.343166
14,1,5,1013,VANDERSTICHELEN,50.866192,4.338672
14,1,6,1021,BELGICA,50.867597,4.336128
14,1,7,1766,FIRMIN LECHARLIER,50.871086,4.330171
14,1,8,1767,LEOPOLD I,50.872802,4.328702
14,1,9,2515B,VERBEYST,50.877071,4.331647
17,0,1,4297,BEAULIEU,50.815413,4.408214
17,0,10,4318,WIENER,50.798643,4.419774
17,0,11,4342,DIABOLO,50.796333,4.417673
17,0,12,4289,ETANGS BOITSFORT,50.794104,4.418493
17,0,13,4288,INTERNAT. SCHOOL,50.792179,4.419370
17,0,14,4290,KATTENBERG,50.790516,4.420068
17,0,15,1472,FORESTERIE,50.786148,4.424840
17,0,16,4319,EQUIPAGES,50.787402,4.422597
17,0,17,9059,HEILIGENBORRE,50.789581,4.420431
17,0,2,4298,MICHIELS,50.814776,4.403204
17,0,3,4299,BRILLANT,50.811774,4.401045
17,0,4,4310,KEYM,50.809616,4.403442
17,0,5,4311,VANDER ELST,50.805205,4.406721
17,0,6,1453,CALYPSO 2000,50.803007,4.409778
17,0,7,4313,LES 3 TILLEULS,50.802583,4.412501
17,0,8,4314,CERISAIE,50.802617,4.418772
17,0,9,4315,FAUCONNERIE,50.801357,4.422388
17,1,1,9059,HEILIGENBORRE,50.789581,4.420431
17,1,10,4357,VANDER ELST,50.805415,4.406750
17,1,11,4358,KEYM,50.810030,4.403172
17,1,12,4293,BRILLANT,50.811909,4.401854
17,1,13,4294,TERCOIGNE,50.812313,4.404749
17,1,14,4295,GARDON,50.812744,4.410509
17,1,15,4296,BERENSHEIDE,50.813685,4.414881
17,1,16,4297,BEAULIEU,50.815413,4.408214
17,1,2,4287,INTERNAT. SCHOOL,50.792197,4.419611
17,1,3,4292,ETANGS BOITSFORT,50.793934,4.417910
17,1,4,4341,DIABOLO,50.796612,4.417673
17,1,5,4340,WIENER,50.798627,4.420494
17,1,6,4345,FAUCONNERIE,50.801519,4.422108
17,1,7,4344,CERISAIE,50.802779,4.418474
17,1,8,4355,LES 3 TILLEULS,50.802745,4.412870
17,1,9,1455,CALYPSO 2000,50.803124,4.408998
18,0,1,0711F,ALBERT,50.820802,4.340965
18,0,10,2165F,JEANNE HERREMAN,50.794352,4.334285
18,0,11,5817F,UCCLE CALEVOET,50.791821,4.332703
18,0,12,5825,ENGELAND,50.788856,4.333542
18,0,13,5826,BOURDON,50.786881,4.329615
18,0,14,5823,CREMATORIUM,50.784415,4.328056
18,0,15,1110,VAN HAELEN,50.780214,4.325869
18,0,2,5839F,JUPITER,50.819470,4.336808
18,0,3,5837F,ALTITUDE CENT,50.816566,4.336214
18,0,4,5835F,COGHEN,50.812899,4.338628
18,0,5,5833F,ROOSENDAEL,50.809636,4.337297
18,0,6,5831F,BENS,50.807469,4.336801
18,0,7,5829F,XAVIER DE BUE,50.803019,4.336592
18,0,8,5827F,GLOBE,50.800610,4.336480
18,0,9,1926G,RITTWEGER,50.798185,4.336239
18,1,1,1110,VAN HAELEN,50.780214,4.325869
18,1,10,5830F,BENS,50.807235,4.336844
18,1,11,5832F,ROOSENDAEL,50.810714,4.337778
18,1,12,5834F,COGHEN,50.813241,4.338827
18,1,13,5836F,ALTITUDE CENT,50.816971,4.336994
18,1,14,5838F,JUPITER,50.819596,4.337148
18,1,15,0712F,ALBERT,50.821021,4.341497
18,1,2,5824,CREMATORIUM,50.784830,4.328375
18,1,3,5860,BOURDON,50.787161,4.329852
18,1,4,1961G,ENGELAND,50.788940,4.334006
18,1,5,1962F,UCCLE CALEVOET,50.791224,4.332898
18,1,6,2166F,JEANNE HERREMAN,50.794092,4.334203
18,1,7,1964F,RITTWEGER,50.797648,4.336207
18,1,8,5853G,GLOBE,50.799531,4.336466
18,1,9,5828F,XAVIER DE BUE,50.804197,4.336690
19,0,1,0470F,SIMONIS,50.863666,4.329612
19,0,10,4958F,STUYVENBERGH,50.886397,4.342466
19,0,11,2636F,SAINT-LAMBERT,50.890867,4.346055
19,0,12,5086F,DE WAND,50.895282,4.355491
19,0,2,6864F,BROUSTIN,50.868309,4.326364
19,0,3,6865F,MIROIR,50.871221,4.324418
19,0,4,6866F,PLACE R. ASTRID,50.873537,4.325971
19,0,5,6867F,LENOIR,50.876532,4.328050
19,0,6,6869G,GARE DE JETTE,50.880121,4.330420
19,0,7,5090F,CIM. DE JETTE,50.880077,4.334920
19,0,8,5092F,GUILL. DE GREEF,50.882621,4.335572
19,0,9,5082,ERNEST SALU,50.884721,4.338988
19,1,1,5779,DE WAND,50.895188,4.355108
19,1,10,1014F,MIROIR,50.870847,4.324577
19,1,11,6805F,BROUSTIN,50.867910,4.326554
19,1,12,0473F,SIMONIS,50.863418,4.330031
19,1,2,2637F,SAINT-LAMBERT,50.889932,4.345032
19,1,3,4955F,STUYVENBERGH,50.886272,4.342107
19,1,4,5003,ERNEST SALU,50.884228,4.337802
19,1,5,5093F,GUILL. DE GREEF,50.882239,4.335430
19,1,6,5088F,CIM. DE JETTE,50.879789,4.334480
19,1,7,6800F,GARE DE JETTE,50.880240,4.330053
19,1,8,6803F,LENOIR,50.876838,4.328183
19,1,9,6804F,PLACE R. ASTRID,50.873369,4.325787
2,0,1,8764,SIMONIS,50.863120,4.330479
2,0,10,8322,LOUISE,50.835176,4.354622
2,0,11,8312,PORTE DE NAMUR,50.838185,4.361699
2,0,12,8302,TRONE,50.841001,4.366499
2,0,13,8402,ARTS-LOI,50.845572,4.368860
2,0,14,8412,MADOU,50.849916,4.369168
2,0,15,8422,BOTANIQUE,50.854096,4.365291
2,0,16,8432,ROGIER,50.855560,4.358317
2,0,17,8442,YSER,50.857321,4.351197
2,0,18,8462,RIBAUCOURT,50.860516,4.339485
2,0,19,8472,ELISABETH,50.863138,4.330743
2,0,2,8754,OSSEGHEM,50.856850,4.325246
2,0,3,8744,BEEKKANT,50.853350,4.323113
2,0,4,8382,GARE DE L'OUEST,50.848922,4.321442
2,0,5,8372,DELACROIX,50.844982,4.324744
2,0,6,8362,CLEMENCEAU,50.840690,4.331467
2,0,7,8352,GARE DU MIDI,50.836258,4.338470
2,0,8,8342,PORTE DE HAL,50.833713,4.343513
2,0,9,8332,HOTEL DES MONNAIES,50.833309,4.349219
2,1,1,8471,ELISABETH,50.862859,4.331420
2,1,10,8321,LOUISE,50.835061,4.354240
2,1,11,8331,HOTEL DES MONNAIES,50.833229,4.348571
2,1,12,8341,PORTE DE HAL,50.833941,4.343077
2,1,13,8351,GARE DU MIDI,50.836270,4.338166
2,1,14,8361,CLEMENCEAU,50.840820,4.331202
2,1,15,8371,DELACROIX,50.845158,4.324324
2,1,16,8381,GARE DE L'OUEST,50.849014,4.321490
2,1,17,8743,BEEKKANT,50.853428,4.322773
2,1,18,8753,OSSEGHEM,50.857115,4.325218
2,1,19,8763,SIMONIS,50.863645,4.330848
2,1,2,8461,RIBAUCOURT,50.860406,4.339753
2,1,3,8441,YSER,50.857226,4.351501
2,1,4,8431,ROGIER,50.855412,4.358416
2,1,5,8421,BOTANIQUE,50.853990,4.365557
2,1,6,8411,MADOU,50.849728,4.369174
2,1,7,8401,ARTS-LOI,50.845440,4.368744
2,1,8,8301,TRONE,50.840792,4.366343
2,1,9,8311,PORTE DE NAMUR,50.838022,4.361236
20,0,1,1142,HUNDERENVELD,50.867240,4.281502
20,0,10,1097,BASTOGNE,50.861273,4.315886
20,0,11,2073,KARREVELD,50.857615,4.319550
20,0,12,2081,OSSEGHEM,50.856927,4.325319
20,0,13,4111,ETANGS NOIRS,50.857069,4.332197
20,0,14,1792,MERCHTEM,50.858268,4.336469
20,0,15,5013B,RIBAUCOURT,50.860214,4.340877
20,0,16,1670,SUZAN DANIEL,50.863052,4.347176
20,0,17,1024B,WTC,50.861176,4.355358
20,0,18,1083,GARE DU NORD,50.860394,4.358898
20,0,2,1102A,SEPT ETOILES,50.864585,4.285551
20,0,3,4598,BROEK,50.862838,4.287581
20,0,4,1095,PLACE DE L'EGLISE,50.861233,4.292961
20,0,5,1105,COMHAIRE,50.859962,4.296378
20,0,6,1306,SCHWEITZER,50.864418,4.297090
20,0,7,1118B,GENOT,50.862575,4.301247
20,0,8,1119,WINTEROY,50.864477,4.306620
20,0,9,1096,BENES,50.864112,4.312275
20,1,1,1082,GARE DU NORD,50.860915,4.358361
20,1,10,1198,BENES,50.864311,4.312234
20,1,11,1120,WINTEROY,50.864500,4.306428
20,1,12,4066,GENOT,50.862811,4.299663
20,1,13,1307,SCHWEITZER,50.864373,4.296735
20,1,14,1190,COMHAIRE,50.860912,4.296286
20,1,15,1209,PLACE DE L'EGLISE,50.861772,4.291597
20,1,16,4661B,BROEK,50.863333,4.286893
20,1,17,1193A,SEPT ETOILES,50.865548,4.284473
20,1,18,1194,HUNDERENVELD,50.866952,4.281290
20,1,2,3245,WTC,50.861313,4.356188
20,1,3,1671,SUZAN DANIEL,50.863030,4.347661
20,1,4,4213,RIBAUCOURT,50.859879,4.341212
20,1,5,4214,MERCHTEM,50.858413,4.336782
20,1,6,1793,ETANGS NOIRS,50.857124,4.331650
20,1,7,2082,OSSEGHEM,50.857009,4.325340
20,1,8,2072,KARREVELD,50.858405,4.318501
20,1,9,1197,BASTOGNE,50.861354,4.316156
21,0,1,5298,BORDET STATION,50.878860,4.409987
21,0,10,4505,MOMMAERTS,50.856889,4.413007
21,0,11,3904,CARENE,50.854499,4.414556
21,0,12,3905,COLONEL BOURG,50.852523,4.409583
21,0,13,3911,DIVIN SAUVEUR,50.850357,4.408401
21,0,14,6454,DIAMANT,50.849234,4.401540
21,0,15,3367,PLASKY,50.850698,4.397163
21,0,16,3707,JAMBLINNE DE MEUX,50.848238,4.395036
21,0,17,1463,GUEUX,50.846985,4.390915
21,0,18,1464,MICHEL-ANGE,50.845282,4.386558
21,0,19,1317,SCHUMAN,50.844329,4.384186
21,0,2,2924,OUD-KAPELLEKE,50.874152,4.403007
21,0,20,3080,MARIE-LOUISE,50.845024,4.377555
21,0,21,6465,MAELBEEK,50.843551,4.378072
21,0,22,1497B,TOULOUSE,50.843138,4.375982
21,0,23,1160,TREVES,50.841975,4.374715
21,0,24,1162C,LUXEMBOURG,50.839401,4.373376
21,0,25,6432,TRONE,50.840537,4.366324
21,0,26,1780,TRONE,50.841846,4.364798
21,0,27,1160,TREVES,50.841975,4.374715
21,0,28,1162C,LUXEMBOURG,50.839401,4.373376
21,0,29,1776,SCIENCE,50.839925,4.369258
21,0,3,3361,HOEDEMAEKERS,50.871770,4.403872
21,0,30,6432,TRONE,50.840537,4.366324
21,0,31,1124,TRONE,50.841632,4.364819
21,0,32,3567,ROYALE,50.842748,4.358813
21,0,33,1003,GARE CENTRALE,50.844659,4.359615
21,0,4,3425,PERMEKE,50.870600,4.406414
21,0,5,3458,LOISIRS,50.867930,4.406270
21,0,6,3466,EVERE SHOPPING,50.866394,4.403939
21,0,7,2695,GENEVE,50.863832,4.403241
21,0,8,3468,PAUL LEDUC,50.860652,4.403700
21,0,9,4500B,RTL HOUSE,50.857539,4.407500
21,1,1,1780,TRONE,50.841846,4.364798
21,1,10,1402B,MICHEL-ANGE,50.845205,4.386602
21,1,11,1419,GUEUX,50.847115,4.391358
21,1,12,1403,JAMBLINNE DE MEUX,50.847236,4.393729
21,1,13,3366,PLASKY,50.850546,4.397406
21,1,14,6451,DIAMANT,50.849103,4.401571
21,1,15,6448,DIAMANT,50.849465,4.402304
21,1,16,3956,COLONEL BOURG,50.852440,4.409463
21,1,17,3957,CARENE,50.854704,4.415206
21,1,18,3961,MOMMAERTS,50.856880,4.412695
21,1,19,4558,RTL HOUSE,50.857268,4.408122
21,1,2,6433,TRONE,50.840315,4.367127
21,1,20,4555,PAUL LEDUC,50.860735,4.403898
21,1,21,4556B,GENEVE,50.864192,4.403284
21,1,22,3450,EVERE SHOPPING,50.866770,4.404753
21,1,23,3404,LOISIRS,50.867930,4.406426
21,1,24,3424,PERMEKE,50.870897,4.407182
21,1,25,3306,HOEDEMAEKERS,50.871958,4.403830
21,1,26,3420,OUD-KAPELLEKE,50.874341,4.403888
21,1,27,1893,BORDET STATION,50.877616,4.409348
21,1,28,3201,MAES,50.886466,4.429606
21,1,29,3420,OUD-KAPELLEKE,50.874341,4.403888
21,1,3,1262B,LUXEMBOURG,50.840268,4.373914
21,1,30,1893,BORDET STATION,50.877616,4.409348
21,1,31,3279,SABCA,50.881753,4.416944
21,1,32,3280,MIDDELWEG,50.884148,4.421197
21,1,33,3201,MAES,50.886466,4.429606
21,1,4,1132,TREVES,50.841004,4.374318
21,1,5,2927,PARC LEOPOLD,50.841059,4.378272
21,1,6,6464,MAELBEEK,50.843725,4.378319
21,1,7,3081,MARIE-LOUISE,50.845721,4.378078
21,1,8,1273,AMBIORIX,50.846234,4.383470
21,1,9,1318,SCHUMAN,50.844356,4.383817
25,0,1,2241G,MEISER,50.855501,4.395892
25,0,10,0539,ROGIER,50.856097,4.358569
25,0,11,2241G,MEISER,50.855501,4.395892
25,0,12,6258F,PATRIE,50.856734,4.391036
25,0,13,3308F,BIENFAITEURS,50.858308,4.384134
25,0,14,1696F,COTEAUX,50.859872,4.375848
25,0,15,6419F,ROBIANO,50.860979,4.370727
25,0,16,6260F,LEFRANCQ,50.861626,4.367787
25,0,17,2726F,LIEDTS,50.864970,4.365599
25,0,18,5714,THOMAS,50.865329,4.362879
25,0,19,0521,GARE DU NORD,50.860134,4.359946
25,0,2,6258F,PATRIE,50.856734,4.391036
25,0,20,0539,ROGIER,50.856097,4.358569
25,0,21,6419F,ROBIANO,50.860979,4.370727
25,0,22,6260F,LEFRANCQ,50.861626,4.367787
25,0,23,2726F,LIEDTS,50.864970,4.365599
25,0,24,5714,THOMAS,50.865329,4.362879
25,0,25,0521,GARE DU NORD,50.860134,4.359946
25,0,26,0539,ROGIER,50.856097,4.358569
25,0,3,3308F,BIENFAITEURS,50.858308,4.384134
25,0,4,1696F,COTEAUX,50.859872,4.375848
25,0,5,6419F,ROBIANO,50.860979,4.370727
25,0,6,6260F,LEFRANCQ,50.861626,4.367787
25,0,7,2726F,LIEDTS,50.864970,4.365599
25,0,8,5714,THOMAS,50.865329,4.362879
25,0,9,0521,GARE DU NORD,50.860134,4.359946
25,1,1,2397F,BUYL,50.817442,4.380672
25,1,10,2242F,MEISER,50.855222,4.397014
25,1,11,2246F,MEISER,50.854421,4.398959
25,1,12,0821,DIAMANT,50.848931,4.402428
25,1,13,0811,GEORGES HENRI,50.843453,4.405598
25,1,14,0801,MONTGOMERY,50.837123,4.407182
25,1,15,0901,BOILEAU,50.832955,4.405187
25,1,16,5312,PETILLON,50.829295,4.402321
25,1,17,5311,ARSENAL,50.826403,4.397188
25,1,18,5266F,VUB,50.824529,4.393507
25,1,19,5205,ETTERBEEK GARE,50.822175,4.388833
25,1,2,5407F,ULB,50.814061,4.384119
